t,count
112080,32
112100,35
112120,40
112140,38
112160,40
112180,60
112200,40
112220,53
112240,26
112260,46
112280,33
112300,20
112320,48
112340,40
112360,44
112380,33
112400,22
112420,26
112440,41
112460,39
112480,24
112500,20
112520,32
112540,38
112560,28
112580,33
112600,38
112620,64
112640,44
112660,28
112680,37
112700,36
112720,42
112740,29
112760,12
112780,40
112800,26
112820,34
112840,32
112860,46
112880,29
112900,28
112920,44
112940,32
112960,38
112980,32
113000,44
113020,32
113040,40
113060,28
113080,40
113100,46
113120,54
113140,38
113160,37
113180,40
113200,44
113220,32
113240,52
113260,34
113280,44
113300,31
113320,34
113340,20
113360,46
113380,33
113400,25
113420,44
113440,30
113460,37
113480,53
113500,44
113520,37
113540,56
113560,30
113580,42
113600,43
113620,26
113640,28
113660,34
113680,48
113700,58
113720,48
113740,18
113760,28
113780,44
113800,22
113820,41
113840,29
113860,42
113880,32
113900,34
113920,24
113940,32
113960,36
113980,36
114000,26
114020,30
114040,42
114060,31
114080,30
114100,33
114120,38
114140,36
114160,22
114180,41
114200,25
114220,31
114240,26
114260,29
114280,39
114300,34
114320,42
114340,40
114360,36
114380,28
114400,32
114420,40
114440,35
114460,38
114480,36
114500,36
114520,23
114540,41
114560,22
114580,24
114600,30
114620,36
114640,42
114660,42
114680,24
114700,32
114720,26
114740,38
114760,28
114780,33
114800,44
114820,36
114840,50
114860,38
114880,12
114900,28
114920,34
114940,37
114960,24
114980,22
115000,35
115020,30
115040,50
115060,38
115080,37
115100,42
115120,27
115140,31
115160,28
115180,24
115200,40
115220,24
115240,43
115260,34
115280,32
115300,38
115320,32
115340,20
115360,50
115380,24
115400,34
115420,28
115440,43
115460,36
115480,31
115500,29
115520,35
115540,34
115560,35
115580,41
115600,32
115620,35
115640,34
115660,32
115680,34
115700,42
115720,32
115740,18
115760,44
115780,28
115800,33
115820,46
115840,46
115860,36
115880,38
115900,28
115920,42
115940,39
115960,33
115980,35
116000,35
116020,28
116040,30
116060,45
116080,38
116100,36
116120,37
116140,38
116160,36
116180,37
116200,48
116220,40
116240,38
116260,46
116280,27
116300,30
116320,24
116340,40
116360,53
116380,28
116400,47
116420,36
116440,30
116460,28
116480,28
116500,56
116520,24
116540,26
116560,32
116580,30
116600,20
116620,37
116640,37
116660,44
116680,53
116700,47
116720,34
116740,31
116760,26
116780,37
116800,42
116820,42
116840,40
116860,41
116880,43
116900,37
116920,22
116940,35
116960,34
116980,34
117000,46
117020,38
117040,36
117060,49
117080,28
117100,34
117120,32
117140,35
117160,24
117180,42
117200,30
117220,36
117240,50
117260,36
117280,15
117300,24
117320,59
117340,39
117360,30
117380,36
117400,45
117420,28
117440,32
117460,31
117480,32
117500,20
117520,38
117540,38
117560,22
117580,34
117600,26
117620,18
117640,26
117660,46
117680,35
117700,26
117720,50
117740,45
117760,38
117780,30
117800,29
117820,25
117840,36
117860,33
117880,40
117900,40
117920,32
117940,40
117960,44
117980,43
118000,26
118020,31
118040,21
118060,46
118080,32
118100,20
118120,45
118140,14
118160,34
118180,46
118200,48
118220,36
118240,24
118260,38
118280,46
118300,28
118320,12
118340,39
118360,28
118380,25
118400,34
118420,34
118440,34
118460,46
118480,25
118500,26
118520,28
118540,42
118560,28
118580,32
118600,42
118620,36
118640,24
118660,34
118680,19
118700,36
118720,26
118740,22
118760,22
118780,26
118800,34
118820,34
118840,35
118860,25
118880,32
118900,35
118920,47
118940,34
118960,29
118980,42
119000,34
119020,32
119040,39
119060,26
119080,28
119100,24
119120,18
119140,38
119160,35
119180,39
119200,34
119220,41
119240,28
119260,26
119280,26
119300,28
119320,43
119340,24
119360,25
119380,38
119400,38
119420,34
119440,34
119460,30
119480,46
119500,22
119520,43
119540,26
119560,41
119580,27
119600,25
119620,28
119640,37
119660,20
119680,41
119700,28
119720,39
119740,24
119760,28
119780,45
119800,52
119820,34
119840,35
119860,26
119880,22
119900,34
119920,46
119940,38
119960,38
119980,30
120000,28
120020,28
120040,31
120060,37
120080,32
120100,28
120120,24
120140,42
120160,57
120180,29
120200,33
120220,29
120240,36
120260,47
120280,40
120300,26
120320,32
120340,28
120360,24
120380,28
120400,35
120420,20
120440,32
120460,15
120480,20
120500,34
120520,40
120540,31
120560,49
120580,22
120600,32
120620,20
120640,38
120660,48
120680,26
120700,43
120720,32
120740,48
120760,27
120780,56
120800,34
120820,32
120840,34
120860,37
120880,28
120900,30
120920,22
120940,50
120960,32
120980,34
121000,26
121020,29
121040,26
121060,55
121080,30
121100,36
121120,39
121140,32
121160,32
121180,16
121200,38
121220,44
121240,36
121260,34
121280,37
121300,22
121320,18
121340,34
121360,39
121380,32
121400,35
121420,38
121440,20
121460,43
121480,30
121500,42
121520,42
121540,32
121560,33
121580,42
121600,22
121620,34
121640,40
121660,28
121680,28
121700,26
121720,34
121740,26
121760,32
121780,28
121800,33
121820,40
121840,35
121860,29
121880,45
121900,33
121920,37
121940,36
121960,37
121980,36
122000,38
122020,55
122040,36
122060,21
122080,20
122100,34
122120,30
122140,35
122160,28
122180,36
122200,36
122220,37
122240,30
122260,32
122280,40
122300,21
122320,38
122340,43
122360,30
122380,18
122400,43
122420,34
122440,49
122460,35
122480,48
122500,43
122520,30
122540,26
122560,38
122580,31
122600,34
122620,38
122640,37
122660,24
122680,24
122700,33
122720,28
122740,42
122760,40
122780,22
122800,33
122820,20
122840,25
122860,21
122880,18
122900,47
122920,24
122940,34
122960,42
122980,27
123000,39
123020,34
123040,33
123060,30
123080,34
123100,22
123120,30
123140,44
123160,51
123180,41
123200,41
123220,26
123240,30
123260,28
123280,38
123300,36
123320,30
123340,28
123360,39
123380,36
123400,34
123420,48
123440,29
123460,50
123480,38
123500,36
123520,42
123540,38
123560,36
123580,35
123600,25
123620,40
123640,18
123660,29
123680,45
123700,34
123720,27
123740,37
123760,41
123780,30
123800,22
123820,29
123840,38
123860,23
123880,36
123900,22
123920,26
123940,34
123960,46
123980,26
124000,53
124020,36
124040,28
124060,35
124080,29
124100,43
124120,18
124140,14
124160,31
124180,30
124200,34
124220,40
124240,21
124260,18
124280,32
124300,42
124320,28
124340,29
124360,34
124380,57
124400,37
124420,41
124440,40
124460,43
124480,22
124500,30
124520,35
124540,31
124560,38
124580,28
124600,38
124620,34
124640,34
124660,30
124680,30
124700,38
124720,40
124740,33
124760,32
124780,27
124800,39
124820,32
124840,36
124860,42
124880,35
124900,47
124920,34
124940,24
124960,34
124980,38
125000,32
125020,34
125040,36
125060,26
125080,26
125100,29
125120,26
125140,36
125160,38
125180,27
125200,36
125220,32
125240,26
125260,30
125280,29
125300,30
125320,30
125340,30
125360,39
125380,33
125400,58
125420,26
125440,30
125460,28
125480,32
125500,28
125520,26
125540,28
125560,26
125580,40
125600,23
125620,43
125640,30
125660,35
125680,49
125700,29
125720,38
125740,22
125760,24
125780,34
125800,28
125820,33
125840,36
125860,28
125880,40
125900,32
125920,32
125940,30
125960,32
125980,32
126000,52
126020,24
126040,31
126060,49
126080,30
126100,31
126120,43
126140,44
126160,37
126180,34
126200,18
126220,44
126240,29
126260,26
126280,36
126300,48
126320,28
126340,25
126360,28
126380,26
126400,34
126420,30
126440,22
126460,21
126480,42
126500,38
126520,30
126540,28
126560,33
126580,24
126600,22
126620,44
126640,23
126660,36
126680,33
126700,48
126720,36
126740,32
126760,30
126780,26
126800,38
126820,36
126840,24
126860,30
126880,20
126900,18
126920,41
126940,34
126960,34
126980,37
127000,37
127020,30
127040,27
127060,32
127080,28
127100,36
127120,20
127140,36
127160,43
127180,22
127200,26
127220,38
127240,36
127260,26
127280,16
127300,31
127320,49
127340,36
127360,17
127380,14
127400,29
127420,20
127440,38
127460,39
127480,22
127500,35
127520,34
127540,25
127560,50
127580,28
127600,26
127620,21
127640,24
127660,45
127680,38
127700,18
127720,39
127740,26
127760,38
127780,31
127800,28
127820,14
127840,31
127860,24
127880,34
127900,26
127920,26
127940,34
127960,30
127980,44
128000,34
128020,20
128040,26
128060,30
128080,34
128100,24
128120,28
128140,25
128160,30
128180,20
128200,42
128220,44
128240,22
128260,39
128280,19
128300,36
128320,41
128340,24
128360,34
128380,24
128400,26
128420,28
128440,29
128460,22
128480,26
128500,22
128520,42
128540,32
128560,33
128580,30
128600,50
128620,32
128640,21
128660,26
128680,34
128700,20
128720,19
128740,27
128760,30
128780,24
128800,28
128820,36
128840,27
128860,35
128880,20
128900,24
128920,22
128940,28
128960,22
128980,28
129000,47
129020,41
129040,40
129060,42
129080,29
129100,34
129120,21
129140,19
129160,38
129180,18
129200,18
129220,32
129240,24
129260,30
129280,18
129300,28
129320,30
129340,36
129360,28
129380,38
129400,34
129420,25
129440,30
129460,40
129480,20
129500,34
129520,22
129540,38
129560,37
129580,16
129600,30
129620,39
129640,28
129660,44
129680,25
129700,22
129720,39
129740,32
129760,32
129780,26
129800,22
129820,35
129840,31
129860,28
129880,22
129900,24
129920,31
129940,37
129960,29
129980,22
130000,22
130020,18
130040,30
130060,39
130080,32
130100,40
130120,24
130140,22
130160,26
130180,20
130200,22
130220,24
130240,22
130260,31
130280,24
130300,27
130320,28
130340,24
130360,28
130380,37
130400,30
130420,36
130440,40
130460,30
130480,38
130500,30
130520,32
130540,34
130560,22
130580,43
130600,31
130620,48
130640,26
130660,41
130680,26
130700,24
130720,39
130740,28
130760,25
130780,28
130800,18
130820,18
130840,44
130860,26
130880,20
130900,20
130920,28
130940,24
130960,33
130980,28
131000,20
131020,18
131040,10
131060,32
131080,20
131100,30
131120,22
131140,32
131160,36
131180,24
131200,38
131220,32
131240,20
131260,20
131280,24
131300,14
131320,33
131340,20
131360,29
131380,30
131400,54
131420,36
131440,28
131460,20
131480,39
131500,14
131520,41
131540,34
131560,23
131580,32
131600,31
131620,29
131640,26
131660,24
131680,22
131700,30
131720,22
131740,36
131760,37
131780,32
131800,14
131820,41
131840,23
131860,7
131880,48
131900,28
131920,20
131940,38
131960,32
131980,32
132000,24
132020,42
132040,23
132060,12
132080,18
132100,33
132120,23
132140,24
132160,20
132180,26
132200,38
132220,15
132240,29
132260,36
132280,22
132300,31
132320,34
132340,31
132360,32
132380,24
132400,24
132420,30
132440,30
132460,32
132480,28
132500,26
132520,46
132540,38
132560,26
132580,36
132600,17
132620,24
132640,36
132660,34
132680,32
132700,22
132720,14
132740,26
132760,24
132780,28
132800,26
132820,23
132840,20
132860,21
132880,28
132900,16
132920,20
132940,38
132960,29
132980,31
133000,43
133020,28
133040,22
133060,38
133080,28
133100,30
133120,48
133140,20
133160,12
133180,26
133200,28
133220,43
133240,38
133260,30
133280,35
133300,46
133320,16
133340,30
133360,30
133380,33
133400,18
133420,27
133440,32
133460,42
133480,29
133500,21
133520,24
133540,30
133560,33
133580,26
133600,44
133620,28
133640,26
133660,40
133680,34
133700,18
133720,30
133740,32
133760,30
133780,44
133800,24
133820,18
133840,34
133860,32
133880,26
133900,33
133920,30
133940,26
133960,27
133980,42
134000,22
134020,35
134040,22
134060,20
134080,22
134100,18
134120,35
134140,45
134160,32
134180,24
134200,46
134220,31
134240,23
134260,27
134280,30
134300,18
134320,30
134340,26
134360,24
134380,24
134400,17
134420,33
134440,16
134460,22
134480,26
134500,34
134520,34
134540,24
134560,20
134580,30
134600,42
134620,30
134640,17
134660,19
134680,22
134700,18
134720,28
134740,30
134760,24
134780,24
134800,33
134820,33
134840,30
134860,26
134880,23
134900,33
134920,28
134940,18
134960,33
134980,28
135000,27
135020,14
135040,28
135060,20
135080,36
135100,34
135120,41
135140,43
135160,32
135180,32
135200,15
135220,18
135240,22
135260,38
135280,34
135300,24
135320,26
135340,22
135360,43
135380,23
135400,14
135420,32
135440,38
135460,32
135480,26
135500,28
135520,21
135540,32
135560,27
135580,25
135600,35
135620,19
135640,20
135660,29
135680,20
135700,26
135720,20
135740,22
135760,22
135780,21
135800,20
135820,43
135840,18
135860,40
135880,39
135900,16
135920,35
135940,27
135960,30
135980,30
136000,38
136020,29
136040,18
136060,35
136080,24
136100,24
136120,24
136140,43
136160,25
136180,26
136200,14
136220,28
136240,24
136260,38
136280,40
136300,10
136320,34
136340,30
136360,23
136380,23
136400,12
136420,32
136440,32
136460,8
136480,26
136500,28
136520,26
136540,28
136560,26
136580,34
136600,30
136620,31
136640,24
136660,26
136680,34
136700,18
136720,40
136740,30
136760,32
136780,42
136800,26
136820,26
136840,30
136860,26
136880,38
136900,25
136920,24
136940,33
136960,32
136980,22
137000,38
137020,26
137040,30
137060,23
137080,12
137100,34
137120,29
137140,22
137160,19
137180,41
137200,19
137220,28
137240,30
137260,24
137280,26
137300,34
137320,23
137340,32
137360,22
137380,24
137400,26
137420,17
137440,34
137460,24
137480,32
137500,35
137520,37
137540,30
137560,18
137580,28
137600,30
137620,30
137640,32
137660,35
137680,28
137700,23
137720,37
137740,28
137760,47
137780,25
137800,29
137820,26
137840,24
137860,24
137880,28
137900,38
137920,40
137940,28
137960,26
137980,29
138000,27
138020,32
138040,32
138060,37
138080,28
138100,26
138120,38
138140,19
138160,31
138180,35
138200,14
138220,34
138240,39
138260,12
138280,45
138300,33
138320,28
138340,48
138360,24
138380,30
138400,33
138420,20
138440,33
138460,10
138480,40
138500,29
138520,40
138540,28
138560,45
138580,20
138600,28
138620,24
138640,30
138660,18
138680,30
138700,26
138720,20
138740,34
138760,23
138780,32
138800,24
138820,32
138840,30
138860,26
138880,36
138900,30
138920,29
138940,32
138960,29
138980,21
139000,28
139020,28
139040,20
139060,28
139080,40
139100,32
139120,27
139140,38
139160,14
139180,26
139200,26
139220,15
139240,26
139260,22
139280,18
139300,36
139320,30
139340,32
139360,27
139380,30
139400,40
139420,29
139440,31
139460,30
139480,34
139500,35
139520,25
139540,22
139560,24
139580,24
139600,26
139620,24
139640,22
139660,32
139680,16
139700,32
139720,24
139740,22
139760,12
139780,36
139800,24
139820,26
139840,26
139860,22
139880,22
139900,24
139920,53
139940,22
139960,31
139980,41
140000,22
140020,20
140040,24
140060,26
140080,20
140100,32
140120,29
140140,27
140160,28
140180,35
140200,20
140220,32
140240,31
140260,20
140280,34
140300,43
140320,40
140340,24
140360,35
140380,36
140400,16
140420,25
140440,16
140460,30
140480,29
140500,20
140520,27
140540,22
140560,24
140580,14
140600,23
140620,20
140640,16
140660,32
140680,29
140700,37
140720,27
140740,10
140760,18
140780,20
140800,16
140820,40
140840,32
140860,40
140880,23
140900,28
140920,40
140940,16
140960,30
140980,37
141000,27
141020,35
141040,34
141060,33
141080,26
141100,22
141120,25
141140,38
141160,26
141180,29
141200,42
141220,26
141240,18
141260,21
141280,24
141300,35
141320,32
141340,18
141360,31
141380,14
141400,41
141420,44
141440,22
141460,32
141480,26
141500,32
141520,24
141540,20
141560,38
141580,24
141600,18
141620,30
141640,40
141660,27
141680,22
141700,47
141720,22
141740,38
141760,38
141780,33
141800,27
141820,24
141840,26
141860,22
141880,26
141900,32
141920,18
141940,44
141960,35
141980,34
142000,36
142020,24
142040,24
142060,36
142080,43
142100,30
142120,22
142140,36
142160,35
142180,22
142200,24
142220,22
142240,20
142260,20
142280,17
142300,28
142320,28
142340,34
142360,24
142380,24
142400,17
142420,25
142440,26
142460,36
142480,29
142500,21
142520,26
142540,41
142560,43
142580,26
142600,36
142620,22
142640,18
142660,20
142680,30
142700,22
142720,32
142740,14
142760,28
142780,18
142800,28
142820,38
142840,20
142860,28
142880,42
142900,37
142920,38
142940,26
142960,46
142980,18
143000,34
143020,32
143040,35
143060,24
143080,12
143100,24
143120,27
143140,24
143160,25
143180,29
143200,20
143220,36
143240,18
143260,33
143280,24
143300,23
143320,16
143340,22
143360,36
143380,16
143400,29
143420,26
143440,20
143460,29
143480,30
143500,36
143520,18
143540,24
143560,34
143580,34
143600,22
143620,35
143640,31
143660,35
143680,10
143700,30
143720,26
143740,10
143760,41
143780,16
143800,28
143820,30
143840,26
143860,24
143880,34
143900,28
143920,44
143940,30
143960,28
143980,14
144000,26
144020,20
144040,32
144060,31
144080,30
144100,27
144120,18
144140,31
144160,34
144180,31
144200,28
144220,16
144240,34
144260,28
144280,18
144300,24
144320,38
144340,22
144360,22
144380,20
144400,32
144420,28
144440,30
144460,18
144480,24
144500,36
144520,40
144540,10
144560,24
144580,18
144600,25
144620,27
144640,32
144660,28
144680,32
144700,27
144720,18
144740,22
144760,24
144780,28
144800,22
144820,29
144840,16
144860,26
144880,33
144900,18
144920,26
144940,40
144960,22
144980,31
145000,22
145020,24
145040,32
145060,36
145080,22
145100,30
145120,20
145140,16
145160,40
145180,39
145200,29
145220,26
145240,14
145260,32
145280,28
145300,31
145320,16
145340,38
145360,34
145380,27
145400,24
145420,20
145440,31
145460,29
145480,26
145500,26
145520,24
145540,23
145560,23
145580,34
145600,28
145620,27
145640,24
145660,18
145680,26
145700,32
145720,26
145740,30
145760,30
145780,24
145800,26
145820,20
145840,28
145860,23
145880,30
145900,30
145920,36
145940,35
145960,33
145980,37
146000,19
146020,26
146040,28
146060,32
146080,30
146100,24
146120,28
146140,20
146160,24
146180,26
146200,14
146220,26
146240,18
146260,25
146280,17
146300,28
146320,28
146340,36
146360,18
146380,30
146400,32
146420,22
146440,18
146460,32
146480,16
146500,43
146520,16
146540,41
146560,31
146580,38
146600,28
146620,39
146640,22
146660,23
146680,22
146700,12
146720,12
146740,42
146760,30
146780,25
146800,22
146820,34
146840,28
146860,28
146880,33
146900,41
146920,22
146940,24
146960,22
146980,24
147000,32
147020,38
147040,22
147060,19
147080,21
147100,19
147120,30
147140,28
147160,29
147180,22
147200,22
147220,31
147240,31
147260,28
147280,20
147300,27
147320,28
147340,26
147360,25
147380,25
147400,19
147420,22
147440,18
147460,20
147480,34
147500,38
147520,22
147540,24
147560,24
147580,16
147600,38
147620,8
147640,25
147660,22
147680,42
147700,18
147720,29
147740,31
147760,39
147780,29
147800,37
147820,35
147840,24
147860,26
147880,21
147900,22
147920,25
147940,18
147960,26
147980,21
148000,21
148020,20
148040,25
148060,13
148080,20
148100,29
148120,26
148140,16
148160,21
148180,24
148200,29
148220,40
148240,18
148260,31
148280,36
148300,23
148320,20
148340,30
148360,20
148380,17
148400,30
148420,18
148440,26
148460,14
148480,34
148500,18
148520,30
148540,29
148560,10
148580,30
148600,37
148620,25
148640,28
148660,26
148680,30
148700,22
148720,24
148740,24
148760,27
148780,18
148800,20
148820,29
148840,18
148860,34
148880,16
148900,25
148920,29
148940,24
148960,35
148980,28
149000,26
149020,14
149040,28
149060,25
149080,17
149100,27
149120,34
149140,21
149160,22
149180,26
149200,38
149220,19
149240,28
149260,15
149280,20
149300,24
149320,22
149340,42
149360,28
149380,20
149400,22
149420,20
149440,22
149460,18
149480,24
149500,28
149520,32
149540,26
149560,24
149580,20
149600,27
149620,18
149640,40
149660,26
149680,23
149700,38
149720,14
149740,16
149760,28
149780,22
149800,13
149820,33
149840,32
149860,14
149880,36
149900,24
149920,26
149940,25
149960,35
149980,14
150000,28
150020,20
150040,14
150060,32
150080,35
150100,37
150120,28
150140,42
150160,45
150180,28
150200,16
150220,20
150240,32
150260,28
150280,14
150300,18
150320,35
150340,22
150360,16
150380,40
150400,16
150420,32
150440,28
150460,23
150480,24
150500,17
150520,22
150540,16
150560,20
150580,32
150600,37
150620,36
150640,26
150660,24
150680,26
150700,25
150720,20
150740,22
150760,32
150780,30
150800,30
150820,18
150840,25
150860,18
150880,36
150900,28
150920,28
150940,30
150960,33
150980,20
151000,28
151020,18
151040,23
151060,20
151080,20
151100,32
151120,39
151140,29
151160,26
151180,38
151200,28
151220,18
151240,44
151260,26
151280,22
151300,37
151320,30
151340,22
151360,26
151380,30
151400,32
151420,22
151440,21
151460,26
151480,24
151500,30
151520,27
151540,19
151560,24
151580,28
151600,26
151620,14
151640,37
151660,16
151680,22
151700,28
151720,16
151740,35
151760,12
151780,32
151800,21
151820,30
151840,14
151860,13
151880,14
151900,20
151920,20
151940,23
151960,40
151980,39
152000,25
152020,32
152040,22
152060,28
152080,13
152100,18
152120,26
152140,18
152160,28
152180,27
152200,34
152220,26
152240,17
152260,8
152280,18
152300,33
152320,20
152340,16
152360,29
152380,24
152400,22
152420,22
152440,22
152460,31
152480,16
152500,24
152520,20
152540,23
152560,22
152580,42
152600,20
152620,37
152640,18
152660,28
152680,30
152700,24
152720,15
152740,20
152760,26
152780,26
152800,18
152820,19
152840,34
152860,24
152880,20
152900,22
152920,36
152940,14
152960,21
152980,18
153000,25
153020,21
153040,18
153060,23
153080,28
153100,20
153120,18
153140,24
153160,18
153180,30
153200,18
153220,16
153240,14
153260,10
153280,24
153300,28
153320,23
153340,22
153360,28
153380,20
153400,12
153420,39
153440,18
153460,16
153480,25
153500,29
153520,28
153540,22
153560,50
153580,34
153600,20
153620,32
153640,18
153660,15
153680,21
153700,10
153720,27
153740,14
153760,24
153780,14
153800,25
153820,18
153840,18
153860,12
153880,26
153900,36
153920,18
153940,28
153960,21
153980,20
154000,18
154020,29
154040,32
154060,37
154080,25
154100,27
154120,22
154140,28
154160,32
154180,37
154200,26
154220,26
154240,26
154260,16
154280,29
154300,26
154320,22
154340,20
154360,30
154380,29
154400,16
154420,24
154440,18
154460,22
154480,30
154500,30
154520,22
154540,24
154560,33
154580,34
154600,18
154620,20
154640,12
154660,16
154680,28
154700,18
154720,28
154740,35
154760,31
154780,22
154800,18
154820,12
154840,24
154860,22
154880,32
154900,16
154920,22
154940,30
154960,26
154980,28
155000,24
155020,26
155040,18
155060,16
155080,25
155100,20
155120,12
155140,18
155160,14
155180,28
155200,36
155220,24
155240,22
155260,49
155280,20
155300,26
155320,19
155340,39
155360,28
155380,23
155400,18
155420,26
155440,20
155460,34
155480,20
155500,20
155520,21
155540,14
155560,30
155580,30
155600,23
155620,30
155640,35
155660,24
155680,26
155700,12
155720,24
155740,26
155760,23
155780,24
155800,30
155820,22
155840,34
155860,24
155880,22
155900,20
155920,27
155940,13
155960,24
155980,24
156000,12
156020,28
156040,35
156060,38
156080,16
156100,18
156120,30
156140,20
156160,32
156180,20
156200,22
156220,30
156240,11
156260,18
156280,14
156300,31
156320,26
156340,33
156360,26
156380,10
156400,20
156420,24
156440,28
156460,20
156480,36
156500,32
156520,26
156540,24
156560,22
156580,28
156600,22
156620,22
156640,32
156660,17
156680,14
156700,16
156720,28
156740,20
156760,12
156780,34
156800,14
156820,23
156840,46
156860,23
156880,16
156900,29
156920,24
156940,28
156960,32
156980,18
157000,32
157020,28
157040,20
157060,30
157080,20
157100,26
157120,20
157140,39
157160,27
157180,38
157200,19
157220,24
157240,18
157260,12
157280,24
157300,27
157320,22
157340,29
157360,22
157380,22
157400,20
157420,28
157440,27
157460,15
157480,30
157500,26
157520,22
157540,24
157560,20
157580,31
157600,24
157620,24
157640,14
157660,11
157680,24
157700,14
157720,16
157740,14
157760,19
157780,26
157800,14
157820,12
157840,36
157860,28
157880,29
157900,37
157920,18
157940,26
157960,25
157980,22
158000,27
158020,21
158040,41
158060,22
158080,26
158100,29
158120,21
158140,15
158160,23
158180,25
158200,37
158220,20
158240,19
158260,24
158280,12
158300,20
158320,44
158340,16
158360,30
158380,22
158400,20
158420,26
158440,27
158460,16
158480,18
158500,34
158520,28
158540,22
158560,26
158580,26
158600,24
158620,14
158640,20
158660,27
158680,22
158700,14
158720,22
158740,14
158760,28
158780,16
158800,21
158820,18
158840,30
158860,24
158880,14
158900,34
158920,20
158940,41
158960,22
158980,31
159000,23
159020,14
159040,28
159060,17
159080,22
159100,18
159120,32
159140,20
159160,24
159180,24
159200,20
159220,16
159240,29
159260,16
159280,20
159300,20
159320,27
159340,16
159360,22
159380,28
159400,28
159420,16
159440,26
159460,20
159480,20
159500,20
159520,18
159540,22
159560,12
159580,18
159600,27
159620,8
159640,20
159660,38
159680,33
159700,36
159720,26
159740,28
159760,20
159780,20
159800,30
159820,12
159840,19
159860,33
159880,29
159900,20
159920,15
159940,23
159960,29
159980,26
160000,8
160020,16
160040,32
160060,16
160080,18
160100,8
160120,20
160140,42
160160,16
160180,22
160200,30
160220,20
160240,23
160260,12
160280,18
160300,18
160320,21
160340,21
160360,18
160380,24
160400,23
160420,25
160440,22
160460,28
160480,20
160500,27
160520,16
160540,28
160560,27
160580,28
160600,26
160620,20
160640,20
160660,16
160680,22
160700,8
160720,16
160740,19
160760,18
160780,18
160800,19
160820,26
160840,22
160860,18
160880,18
160900,26
160920,21
160940,21
160960,35
160980,19
161000,14
161020,24
161040,20
161060,20
161080,25
161100,33
161120,26
161140,16
161160,25
161180,16
161200,18
161220,16
161240,29
161260,24
161280,26
161300,30
161320,16
161340,23
161360,17
161380,18
161400,22
161420,36
161440,20
161460,27
161480,28
161500,22
161520,32
161540,24
161560,14
161580,19
161600,26
161620,26
161640,14
161660,34
161680,16
161700,29
161720,29
161740,20
161760,20
161780,20
161800,30
161820,34
161840,30
161860,23
161880,22
161900,26
161920,22
161940,30
161960,22
161980,22
162000,24
162020,20
162040,18
162060,23
162080,12
162100,30
162120,34
162140,14
162160,24
162180,22
162200,9
162220,28
162240,24
162260,20
162280,28
162300,20
162320,34
162340,26
162360,28
162380,14
162400,18
162420,20
162440,18
162460,30
162480,20
162500,34
162520,30
162540,31
162560,17
162580,14
162600,20
162620,9
162640,23
162660,29
162680,22
162700,39
162720,27
162740,20
162760,33
162780,30
162800,27
162820,14
162840,21
162860,26
162880,26
162900,25
162920,20
162940,27
162960,30
162980,32
163000,22
163020,18
163040,16
163060,22
163080,26
163100,30
163120,20
163140,19
163160,21
163180,16
163200,29
163220,16
163240,14
163260,32
163280,14
163300,12
163320,26
163340,22
163360,26
163380,20
163400,23
163420,16
163440,22
163460,25
163480,26
163500,24
163520,20
163540,25
163560,20
163580,16
163600,24
163620,12
163640,10
163660,20
163680,32
163700,22
163720,29
163740,24
163760,12
163780,24
163800,20
163820,31
163840,24
163860,28
163880,12
163900,26
163920,12
163940,10
163960,20
163980,22
164000,14
164020,14
164040,16
164060,20
164080,29
164100,19
164120,24
164140,12
164160,24
164180,27
164200,21
164220,20
164240,19
164260,27
164280,12
164300,26
164320,16
164340,14
164360,18
164380,20
164400,18
164420,26
164440,21
164460,24
164480,29
164500,22
164520,28
164540,34
164560,23
164580,19
164600,22
164620,22
164640,29
164660,26
164680,12
164700,12
164720,19
164740,14
164760,19
164780,14
164800,26
164820,32
164840,12
164860,16
164880,40
164900,20
164920,24
164940,27
164960,26
164980,10
165000,18
165020,35
165040,18
165060,25
165080,24
165100,12
165120,16
165140,12
165160,18
165180,14
165200,16
165220,30
165240,30
165260,40
165280,34
165300,26
165320,32
165340,24
165360,35
165380,20
165400,26
165420,26
165440,20
165460,22
165480,26
165500,20
165520,32
165540,20
165560,12
165580,12
165600,8
165620,15
165640,12
165660,16
165680,16
165700,18
165720,18
165740,28
165760,18
165780,16
165800,8
165820,24
165840,15
165860,20
165880,29
165900,25
165920,18
165940,12
165960,30
165980,37
166000,18
166020,29
166040,20
166060,24
166080,24
166100,22
166120,29
166140,24
166160,18
166180,28
166200,24
166220,28
166240,38
166260,22
166280,16
166300,18
166320,20
166340,24
166360,24
166380,22
166400,16
166420,22
166440,20
166460,34
166480,14
166500,18
166520,29
166540,16
166560,19
166580,22
166600,24
166620,31
166640,16
166660,26
166680,14
166700,12
166720,24
166740,22
166760,22
166780,12
166800,20
166820,25
166840,19
166860,31
166880,18
166900,23
166920,20
166940,22
166960,20
166980,16
167000,22
167020,26
167040,25
167060,8
167080,25
167100,18
167120,18
167140,24
167160,20
167180,29
167200,24
167220,22
167240,30
167260,26
167280,8
167300,26
167320,16
167340,25
167360,19
167380,21
167400,24
167420,8
167440,12
167460,16
167480,24
167500,14
167520,26
167540,14
167560,18
167580,21
167600,34
167620,32
167640,14
167660,29
167680,21
167700,24
167720,12
167740,17
167760,22
167780,29
167800,30
167820,34
167840,22
167860,13
167880,18
167900,30
167920,10
167940,16
167960,26
167980,39
168000,23
168020,24
168040,28
